"JBLAS"	"SVD"	true	14
2	25
212821.23337277287	"null"
215479.19667971475	"null"
216299.5225933482	"null"
216192.18405599296	"null"
216498.42118268402	"null"
216319.31039686856	"null"
223998.78701190322	"null"
224675.39290931684	"null"
225449.19985520962	"null"
224847.24547390416	"null"
215103.2563685639	"null"
224669.17283258776	"null"
223823.4640253424	"null"
225025.60138697788	"null"
223503.55722814382	"null"
231584.16329215042	"null"
233081.16824248468	"null"
230199.1523171783	"null"
232202.02588313984	"null"
231653.23516840034	"null"
211966.28210677527	"null"
218996.75370603873	"null"
220815.262130772	"null"
220430.23319264344	"null"
220279.10548617574	"null"
3	25
138305.99483558454	"null"
139343.20785615125	"null"
139454.18634927223	"null"
142397.55228109696	"null"
140495.4791268871	"null"
133368.67972915922	"null"
140901.10708383983	"null"
153378.6109941274	"null"
137466.60589124387	"null"
130891.85853252492	"null"
136491.1366653007	"null"
152370.25711633472	"null"
138392.7924464756	"null"
150309.04434683756	"null"
138087.83721795105	"null"
131851.97634980577	"null"
140132.79668060664	"null"
138771.62665878638	"null"
139934.06588085467	"null"
137867.43508657307	"null"
132002.7107712682	"null"
137411.44303553595	"null"
147268.3093816073	"null"
136351.11855067068	"null"
135990.4765748309	"null"
4	25
97477.25833594888	"null"
100176.19176962922	"null"
100716.77646720856	"null"
103602.66797269898	"null"
100754.42750127998	"null"
95406.20656552848	"null"
94281.73684780698	"null"
90133.22314072047	"null"
89797.45913765543	"null"
95600.2634695325	"null"
88033.67995649912	"null"
97015.81524047509	"null"
91108.85509503853	"null"
99263.89466827469	"null"
97053.43971683798	"null"
89918.38348733523	"null"
100732.82176204902	"null"
100781.89285718523	"null"
95531.91043576748	"null"
95267.22545160094	"null"
95974.9675683048	"null"
97793.26808199668	"null"
98878.24858131832	"null"
98859.54609814603	"null"
98578.01567212524	"null"
5	25
66834.10808193963	"null"
75475.20662716177	"null"
79836.81085913203	"null"
66048.74118632094	"null"
66254.55916469422	"null"
71566.36253241984	"null"
60878.57754240456	"null"
70642.71912127687	"null"
70948.29612313324	"null"
74858.37979432769	"null"
74805.34609999051	"null"
75154.57710178515	"null"
76364.54306095427	"null"
66305.80735179676	"null"
76797.73302627065	"null"
79509.83051640599	"null"
75087.7527551879	"null"
73535.06855327038	"null"
73347.13134224522	"null"
63396.31186353434	"null"
67890.62221202662	"null"
67044.32132359978	"null"
68460.96576979996	"null"
66094.2761761805	"null"
70368.79039045307	"null"
10	25
19330.569559025327	"null"
25091.347622622732	"null"
25347.078403227668	"null"
25247.44805804299	"null"
24625.63874317167	"null"
22727.5436075527	"null"
23644.980912901872	"null"
23561.64358590626	"null"
21137.705906718864	"null"
23253.63344513092	"null"
22854.8033870777	"null"
23761.16837595816	"null"
23679.63154009659	"null"
21521.99475092487	"null"
24019.048473230538	"null"
22548.78232004971	"null"
24003.574683578707	"null"
24065.091400648125	"null"
17959.6161711609	"null"
25480.68563032662	"null"
22950.554026167476	"null"
22013.929547642623	"null"
23993.51661044866	"null"
24350.990775731632	"null"
23418.50375870896	"null"
20	25
6207.989320199203	"null"
5818.740379084656	"null"
6336.182285041253	"null"
6256.644796882784	"null"
5916.759189765213	"null"
6224.767349488253	"null"
5427.512562866427	"null"
6488.286319051727	"null"
6169.940021973424	"null"
6157.673206472565	"null"
5953.5433906057715	"null"
6090.365162442664	"null"
6471.206914666202	"null"
6369.8750402018795	"null"
6150.025660764839	"null"
6283.798251920431	"null"
6223.9344250125105	"null"
6120.98507597331	"null"
6419.899210351314	"null"
5944.69025555173	"null"
6008.383342119969	"null"
6104.6138987135255	"null"
6104.87174558826	"null"
6097.657215409071	"null"
6445.280041058121	"null"
50	25
812.2301013046359	"null"
830.6969932580097	"null"
790.6499122869543	"null"
767.1907035108899	"null"
821.5930731732122	"null"
762.0176031577445	"null"
812.0586798175415	"null"
845.1857469866341	"null"
832.483686236397	"null"
842.8843563951984	"null"
