"EJML"	"Solve m=n"	true	14
2	25
1.3595527036183143E7	"null"
1.1299906507199842E7	"null"
1.132021137889043E7	"null"
1.1287097662317012E7	"null"
1.3598664687080143E7	"null"
8468964.532282554	"null"
8226444.372803786	"null"
8462517.935797248	"null"
8202282.226001994	"null"
8204607.67230034	"null"
1.3751124647135656E7	"null"
1.1640793963305635E7	"null"
1.3731809951736234E7	"null"
1.3717230568331886E7	"null"
1.3754865712368786E7	"null"
1.3785149612166952E7	"null"
1.3757889362774657E7	"null"
1.2167219514604552E7	"null"
1.174043432157685E7	"null"
1.2133817806880483E7	"null"
8707460.500539498	"null"
8488935.492621377	"null"
8509133.808934446	"null"
8810013.644728182	"null"
8488058.165798265	"null"
3	25
7111609.174484331	"null"
6849105.084541614	"null"
6833411.28818617	"null"
7094590.264465297	"null"
7206509.945456067	"null"
6679099.609690486	"null"
7006060.874253489	"null"
7035296.693677433	"null"
7073037.47604454	"null"
7085123.588569442	"null"
7613240.228265301	"null"
6976061.009998002	"null"
7160415.106320706	"null"
7029577.808444114	"null"
6996824.219243754	"null"
6975976.734482701	"null"
6984822.833418137	"null"
6921456.292439611	"null"
6918803.442691695	"null"
6903614.286188894	"null"
6977528.008405772	"null"
6539474.064269385	"null"
6557845.538659997	"null"
6924765.84791413	"null"
6929562.497640055	"null"
4	25
4774152.845605073	"null"
4946270.627944981	"null"
4794819.732495495	"null"
4751713.401611547	"null"
4929903.300942999	"null"
4696830.825258128	"null"
4593302.624116774	"null"
4872037.705812811	"null"
4899805.269961954	"null"
4726031.490101844	"null"
4642792.240586779	"null"
4744321.391500086	"null"
4772012.561177634	"null"
4684556.250364874	"null"
4600964.20291488	"null"
4660670.592878561	"null"
5096517.387646273	"null"
4731459.973517334	"null"
4843128.532795416	"null"
4721475.432838576	"null"
4586449.9212256	"null"
4892161.877357278	"null"
4757620.613896091	"null"
4736349.396298565	"null"
4608105.355782351	"null"
5	25
3024325.7290622056	"null"
3153234.130734449	"null"
3088494.8536069426	"null"
3220474.6041006255	"null"
3317000.314530596	"null"
3086573.832148365	"null"
3156256.706682317	"null"
3282505.8537293235	"null"
3133487.0658257445	"null"
3072609.9941984	"null"
3176382.6117611905	"null"
3196012.2468280983	"null"
3125624.2707874672	"null"
3117835.750986082	"null"
3200857.4998709145	"null"
3079568.829851265	"null"
3264575.534881561	"null"
3149617.409193653	"null"
3225426.13657359	"null"
3169234.542483344	"null"
3402676.3082677037	"null"
3186970.823621004	"null"
3098943.8301732056	"null"
3187804.090014006	"null"
3183610.4900117996	"null"
10	25
812878.3324944008	"null"
822276.4662811669	"null"
810200.0212187846	"null"
822470.7105335385	"null"
822097.8297906774	"null"
800945.7136689724	"null"
819852.1107834089	"null"
811875.4588524956	"null"
829684.322652831	"null"
818678.9541360466	"null"
810687.1305125752	"null"
798958.0268189594	"null"
810249.6768182573	"null"
809799.8481904546	"null"
818685.0113189876	"null"
803303.5332201788	"null"
804231.9513965662	"null"
797251.6351389828	"null"
810033.8051640191	"null"
816413.9396644867	"null"
817186.1107742822	"null"
797093.1051231003	"null"
817308.9029245384	"null"
829673.8489580336	"null"
833673.5843129229	"null"
20	25
184977.06999908516	"null"
186089.63899265954	"null"
185228.300304417	"null"
184617.68283930756	"null"
184477.26622910885	"null"
188805.63201420664	"null"
186191.78021794022	"null"
187149.76462235593	"null"
187912.86717344628	"null"
185117.21268583444	"null"
187785.82856310147	"null"
188705.8145387847	"null"
187741.1340421094	"null"
184161.4341323115	"null"
184602.75223699844	"null"
188707.99193383858	"null"
185391.80501475756	"null"
186398.04554991977	"null"
184843.3957528585	"null"
186124.30618487147	"null"
184516.22238614204	"null"
185554.58452782742	"null"
186415.12370737994	"null"
186416.31158399777	"null"
184338.43783416317	"null"
50	25
20464.00642238695	"null"
20539.337399971813	"null"
20629.157789151046	"null"
20500.82964344652	"null"
20562.266939891026	"null"
20490.99831315561	"null"
20418.57677830488	"null"
20574.316625245494	"null"
20595.114717133005	"null"
20578.03505979809	"null"
20381.464462597403	"null"
20579.437219183932	"null"
20531.894758090806	"null"
20566.71168016088	"null"
20529.514044868545	"null"
20526.07562516466	"null"
20519.604701876466	"null"
20646.78102412638	"null"
20619.150709728652	"null"
20616.056871518875	"null"
20537.222549943963	"null"
20483.761979929208	"null"
20595.600770894423	"null"
20471.151705265456	"null"
20557.5687228461	"null"
100	25
3146.7348405127095	"null"
3111.9311571423505	"null"
3106.422359631257	"null"
3103.9855680923715	"null"
3068.784902520006	"null"
3143.084042188788	"null"
3104.9241894894208	"null"
3110.333401692663	"null"
3103.929439863473	"null"
3104.49243148499	"null"
3142.0378495589107	"null"
3107.4708386252264	"null"
3113.1835267416714	"null"
3108.435288956916	"null"
3109.151601041881	"null"
3145.9629503111405	"null"
3098.5986815966894	"null"
3088.065751771003	"null"
3107.63684013267	"null"
3105.54125183198	"null"
3152.794633042085	"null"
